spent-media,temp(G),species,od,time point,,
S18,21,BB13_09(S18),0.1665,87,,
S18,21,BB13_09(S18),0.169666667,93,,
S18,21,BB13_09(S18),0.182833333,111,,
S18,21,BB13_09(S18),0.174666667,117,,
S18,21,BB13_09(S18),0.172833333,123,,
S18,25,BB13_09(S18),-0.001866667,0,,
S18,25,BB13_09(S18),0.0755,14,,
S18,25,BB13_09(S18),0.1125,20,,
S18,25,BB13_09(S18),0.129233333,26,,
S18,25,BB13_09(S18),0.147733333,38,,
S18,25,BB13_09(S18),0.1872,44,,
S18,25,BB13_09(S18),0.222333333,50,,
S18,25,BB13_09(S18),0.249633333,62,,
S18,25,BB13_09(S18),0.275666667,68,,
S18,25,BB13_09(S18),0.274233333,74,,
S18,25,BB13_09(S18),0.268433333,86,,
S18,25,BB13_09(S18),0.276233333,92,,
S18,25,BB13_09(S18),0.269133333,110,,
S18,25,BB13_09(S18),0.2834,116,,
S18,25,BB13_09(S18),0.2917,122,,
S18,28,BB13_09(S18),0.002333333,0,,
S18,28,BB13_09(S18),0.0075,13,,
S18,28,BB13_09(S18),0.016833333,19,,
S18,28,BB13_09(S18),0.112333333,25,,
S18,28,BB13_09(S18),0.198833333,37,,
S18,28,BB13_09(S18),0.177166667,43,,
S18,28,BB13_09(S18),0.170833333,49,,
S18,28,BB13_09(S18),0.1475,61,,
S18,28,BB13_09(S18),0.175,67,,
S18,28,BB13_09(S18),0.188333333,73,,
S18,28,BB13_09(S18),0.203833333,85,,
S18,28,BB13_09(S18),0.233333333,91,,
S18,28,BB13_09(S18),0.230333333,109,,
S18,28,BB13_09(S18),0.1995,115,,
S18,28,BB13_09(S18),0.224833333,121,,
S18,12,SP03_02(S18),0.0017,0,,
S18,12,SP03_02(S18),0.089033333,17,,
S18,12,SP03_02(S18),0.140833333,23,,
S18,12,SP03_02(S18),0.202566667,29,,
S18,12,SP03_02(S18),0.191466667,41,,
S18,12,SP03_02(S18),0.187166667,47,,
S18,12,SP03_02(S18),0.191333333,53,,
S18,12,SP03_02(S18),0.197133333,65,,
S18,12,SP03_02(S18),0.193133333,71,,
S18,12,SP03_02(S18),0.193633333,77,,
S18,12,SP03_02(S18),0.200133333,89,,
S18,12,SP03_02(S18),0.1973,95,,
S18,12,SP03_02(S18),0.2015,101,,
S18,12,SP03_02(S18),0.2137,113,,
S18,12,SP03_02(S18),0.2087,119,,
S18,12,SP03_02(S18),0.2103,125,,
S18,15,SP03_02(S18),0.004333333,0,,
S18,15,SP03_02(S18),0.078333333,16,,
S18,15,SP03_02(S18),0.136,22,,
S18,15,SP03_02(S18),0.178,28,,
S18,15,SP03_02(S18),0.1875,40,,
S18,15,SP03_02(S18),0.180666667,46,,
S18,15,SP03_02(S18),0.187166667,52,,
S18,15,SP03_02(S18),0.195,64,,
S18,15,SP03_02(S18),0.179,70,,
S18,15,SP03_02(S18),0.199166667,76,,
S18,15,SP03_02(S18),0.224833333,88,,
S18,15,SP03_02(S18),0.212,94,,
S18,15,SP03_02(S18),0.262833333,112,,
S18,15,SP03_02(S18),0.229,118,,
S18,15,SP03_02(S18),0.180166667,124,,
S18,18,SP03_02(S18),0.001233333,0,,
S18,18,SP03_02(S18),0.1176,15,,
S18,18,SP03_02(S18),0.1741,21,,
S18,18,SP03_02(S18),0.158766667,27,,
S18,18,SP03_02(S18),0.140333333,39,,
S18,18,SP03_02(S18),0.137733333,45,,
S18,18,SP03_02(S18),0.1399,51,,
S18,18,SP03_02(S18),0.1578,63,,
S18,18,SP03_02(S18),0.1701,69,,
S18,18,SP03_02(S18),0.1806,75,,
S18,18,SP03_02(S18),0.2022,87,,
S18,18,SP03_02(S18),0.2069,93,,
S18,18,SP03_02(S18),0.221733333,111,,
S18,18,SP03_02(S18),0.225466667,117,,
S18,18,SP03_02(S18),0.223933333,123,,
S18,21,SP03_02(S18),-0.002333333,0,,
S18,21,SP03_02(S18),0.1225,15,,
S18,21,SP03_02(S18),0.151166667,21,,
S18,21,SP03_02(S18),0.145166667,27,,
S18,21,SP03_02(S18),0.145666667,39,,
S18,21,SP03_02(S18),0.152833333,45,,
S18,21,SP03_02(S18),0.159333333,51,,
S18,21,SP03_02(S18),0.192833333,63,,
S18,21,SP03_02(S18),0.185,69,,
S18,21,SP03_02(S18),0.180166667,75,,
S18,21,SP03_02(S18),0.200833333,87,,
S18,21,SP03_02(S18),0.193833333,93,,
S18,21,SP03_02(S18),0.205666667,111,,
S18,21,SP03_02(S18),0.1865,117,,
S18,21,SP03_02(S18),0.176666667,123,,
S18,25,SP03_02(S18),0.003133333,0,,
S18,25,SP03_02(S18),0.1215,14,,
S18,25,SP03_02(S18),0.1707,20,,
S18,25,SP03_02(S18),0.162833333,26,,
S18,25,SP03_02(S18),0.170933333,38,,
S18,25,SP03_02(S18),0.1906,44,,
S18,25,SP03_02(S18),0.232333333,50,,
S18,25,SP03_02(S18),0.270633333,62,,
S18,25,SP03_02(S18),0.299666667,68,,
S18,25,SP03_02(S18),0.289633333,74,,
S18,25,SP03_02(S18),0.251833333,86,,
S18,25,SP03_02(S18),0.246833333,92,,
S18,25,SP03_02(S18),0.258133333,110,,
S18,25,SP03_02(S18),0.2366,116,,
S18,25,SP03_02(S18),0.2345,122,,
S18,28,SP03_02(S18),0.0033,0,,
S18,28,SP03_02(S18),0.121233333,13,,
S18,28,SP03_02(S18),0.1566,19,,
S18,28,SP03_02(S18),0.1981,25,,
S18,28,SP03_02(S18),0.239133333,37,,
S18,28,SP03_02(S18),0.275233333,43,,
S18,28,SP03_02(S18),0.316866667,49,,
S18,28,SP03_02(S18),0.278033333,61,,
S18,28,SP03_02(S18),0.366966667,67,,
S18,28,SP03_02(S18),0.357433333,73,,
S18,28,SP03_02(S18),0.372533333,85,,
S18,28,SP03_02(S18),0.3974,91,,
S18,28,SP03_02(S18),0.375166667,109,,
S18,28,SP03_02(S18),0.2889,115,,
S18,28,SP03_02(S18),0.3109,121,,
S18,12,SP03_19(S18),0.0076,0,,
S18,12,SP03_19(S18),0.1162,17,,
S18,12,SP03_19(S18),0.1601,23,,
S18,12,SP03_19(S18),0.1964,29,,
S18,12,SP03_19(S18),0.1818,41,,
S18,12,SP03_19(S18),0.1746,47,,
S18,12,SP03_19(S18),0.18275,53,,
S18,12,SP03_19(S18),0.1998,65,,
S18,12,SP03_19(S18),0.20955,71,,
S18,12,SP03_19(S18),0.21855,77,,
S18,12,SP03_19(S18),0.2383,89,,
S18,12,SP03_19(S18),0.23255,95,,
S18,12,SP03_19(S18),0.2397,101,,
S18,12,SP03_19(S18),0.25405,113,,
S18,12,SP03_19(S18),0.2373,119,,
S18,12,SP03_19(S18),0.2331,125,,
S18,15,SP03_19(S18),0.0029,0,,
S18,15,SP03_19(S18),0.050033333,16,,
S18,15,SP03_19(S18),0.123233333,22,,
S18,15,SP03_19(S18),0.138366667,28,,
S18,15,SP03_19(S18),0.181933333,40,,
S18,15,SP03_19(S18),0.179066667,46,,
S18,15,SP03_19(S18),0.182966667,52,,
S18,15,SP03_19(S18),0.182866667,64,,
S18,15,SP03_19(S18),0.191766667,70,,
S18,15,SP03_19(S18),0.2054,76,,
S18,15,SP03_19(S18),0.217833333,88,,
S18,15,SP03_19(S18),0.2284,94,,
S18,15,SP03_19(S18),0.2336,112,,
S18,15,SP03_19(S18),0.2469,118,,
S18,15,SP03_19(S18),0.208966667,124,,
S18,18,SP03_19(S18),0.001233333,0,,
S18,18,SP03_19(S18),0.110933333,15,,
S18,18,SP03_19(S18),0.1261,21,,
S18,18,SP03_19(S18),0.127266667,27,,
S18,18,SP03_19(S18),0.120166667,39,,
S18,18,SP03_19(S18),0.121566667,45,,
S18,18,SP03_19(S18),0.122733333,51,,
S18,18,SP03_19(S18),0.130633333,63,,
S18,18,SP03_19(S18),0.133266667,69,,
S18,18,SP03_19(S18),0.134766667,75,,
S18,18,SP03_19(S18),0.1467,87,,
S18,18,SP03_19(S18),0.140066667,93,,
S18,18,SP03_19(S18),0.1649,111,,
S18,18,SP03_19(S18),0.1613,117,,
S18,18,SP03_19(S18),0.1641,123,,
S18,21,SP03_19(S18),0.000333333,0,,
S18,21,SP03_19(S18),0.119833333,15,,
S18,21,SP03_19(S18),0.163666667,21,,
S18,21,SP03_19(S18),0.158833333,27,,
S18,21,SP03_19(S18),0.160833333,39,,
S18,21,SP03_19(S18),0.154833333,45,,
S18,21,SP03_19(S18),0.166,51,,
S18,21,SP03_19(S18),0.206,63,,
S18,21,SP03_19(S18),0.197333333,69,,
S18,21,SP03_19(S18),0.191666667,75,,
S18,21,SP03_19(S18),0.203166667,87,,
S18,21,SP03_19(S18),0.201666667,93,,
S18,21,SP03_19(S18),0.208833333,111,,
S18,21,SP03_19(S18),0.201833333,117,,
S18,21,SP03_19(S18),0.198,123,,
S18,25,SP03_19(S18),-0.003266667,0,,
S18,25,SP03_19(S18),0.1007,14,,
S18,25,SP03_19(S18),0.1371,20,,
S18,25,SP03_19(S18),0.143833333,26,,
S18,25,SP03_19(S18),0.153533333,38,,
S18,25,SP03_19(S18),0.186,44,,
S18,25,SP03_19(S18),0.219533333,50,,
S18,25,SP03_19(S18),0.292233333,62,,
S18,25,SP03_19(S18),0.324066667,68,,
S18,25,SP03_19(S18),0.326433333,74,,
S18,25,SP03_19(S18),0.295233333,86,,
S18,25,SP03_19(S18),0.290233333,92,,
S18,25,SP03_19(S18),0.283533333,110,,
S18,25,SP03_19(S18),0.2526,116,,
S18,25,SP03_19(S18),0.2725,122,,
S18,28,SP03_19(S18),0.0005,0,,
S18,28,SP03_19(S18),0.12,13,,
S18,28,SP03_19(S18),0.171666667,19,,
S18,28,SP03_19(S18),0.229833333,25,,
S18,28,SP03_19(S18),0.288833333,37,,
S18,28,SP03_19(S18),0.318,43,,
S18,28,SP03_19(S18),0.315333333,49,,
S18,28,SP03_19(S18),0.276833333,61,,
S18,28,SP03_19(S18),0.320333333,67,,
S18,28,SP03_19(S18),0.311666667,73,,
S18,28,SP03_19(S18),0.314,85,,
S18,28,SP03_19(S18),0.334,91,,
S18,28,SP03_19(S18),0.315166667,109,,
S18,28,SP03_19(S18),0.229833333,115,,
S18,28,SP03_19(S18),0.278166667,121,,
S18,12,control(S18),0.129833333,0,,
S18,12,control(S18),0.185833333,17,,
S18,12,control(S18),0.1335,23,,
S18,12,control(S18),0.130666667,29,,
S18,12,control(S18),0.127166667,41,,
S18,12,control(S18),0.13,47,,
S18,12,control(S18),0.13,53,,
S18,12,control(S18),0.128666667,65,,
S18,12,control(S18),0.128166667,71,,
S18,12,control(S18),0.128166667,77,,
S18,12,control(S18),0.127666667,89,,
S18,12,control(S18),0.128666667,95,,
S18,12,control(S18),0.128666667,101,,
S18,12,control(S18),0.128666667,113,,
S18,12,control(S18),0.127666667,119,,
S18,12,control(S18),0.128333333,125,,
S18,15,control(S18),0.1235,0,,
S18,15,control(S18),0.124166667,16,,
S18,15,control(S18),0.125166667,22,,
S18,15,control(S18),0.124833333,28,,
S18,15,control(S18),0.121666667,40,,
S18,15,control(S18),0.123333333,46,,
S18,15,control(S18),0.123833333,52,,
S18,15,control(S18),0.123333333,64,,
S18,15,control(S18),0.124833333,70,,
S18,15,control(S18),0.123,76,,
S18,15,control(S18),0.123166667,88,,
S18,15,control(S18),0.125,94,,
S18,15,control(S18),0.125,112,,
S18,15,control(S18),0.1245,118,,
S18,15,control(S18),0.124833333,124,,
S18,18,control(S18),0.1276,0,,
S18,18,control(S18),0.1244,15,,
S18,18,control(S18),0.1244,21,,
S18,18,control(S18),0.1234,27,,
S18,18,control(S18),0.122,39,,
S18,18,control(S18),0.1226,45,,
S18,18,control(S18),0.1236,51,,
S18,18,control(S18),0.1232,63,,
S18,18,control(S18),0.1224,69,,
S18,18,control(S18),0.1224,75,,
S18,18,control(S18),0.1228,87,,
S18,18,control(S18),0.1236,93,,
S18,18,control(S18),0.1236,111,,
S18,18,control(S18),0.1232,117,,
S18,18,control(S18),0.1234,123,,
S18,21,control(S18),0.125833333,0,,
S18,21,control(S18),0.1245,15,,
S18,21,control(S18),0.125,21,,
S18,21,control(S18),0.123833333,27,,
S18,21,control(S18),0.1275,39,,
S18,21,control(S18),0.128,45,,
S18,21,control(S18),0.128,51,,
S18,21,control(S18),0.126833333,63,,
S18,21,control(S18),0.126666667,69,,
S18,21,control(S18),0.126833333,75,,
S18,21,control(S18),0.127,87,,
S18,21,control(S18),0.128166667,93,,
S18,21,control(S18),0.128666667,111,,
S18,21,control(S18),0.128333333,117,,
S18,21,control(S18),0.127333333,123,,
S18,25,control(S18),0.131666667,0,,
S18,25,control(S18),0.1325,14,,
S18,25,control(S18),0.1275,20,,
S18,25,control(S18),0.132166667,26,,
S18,25,control(S18),0.132666667,38,,
S18,25,control(S18),0.129,44,,
S18,25,control(S18),0.131666667,50,,
S18,25,control(S18),0.128166667,62,,
S18,25,control(S18),0.126333333,68,,
S18,25,control(S18),0.130166667,74,,
S18,25,control(S18),0.126166667,86,,
S18,25,control(S18),0.126166667,92,,
S18,25,control(S18),0.127666667,110,,
S18,25,control(S18),0.133,116,,
S18,25,control(S18),0.1265,122,,
S18,28,control(S18),0.1265,0,,
S18,28,control(S18),0.157166667,13,,
S18,28,control(S18),0.153,19,,
S18,28,control(S18),0.1595,25,,
S18,28,control(S18),0.145666667,37,,
S18,28,control(S18),0.136166667,43,,
S18,28,control(S18),0.140333333,49,,
S18,28,control(S18),0.124166667,61,,
S18,28,control(S18),0.136833333,67,,
S18,28,control(S18),0.144166667,73,,
S18,28,control(S18),0.147666667,85,,
S18,28,control(S18),0.131,91,,
S18,28,control(S18),0.143833333,109,,
S18,28,control(S18),0.1265,115,,
S18,28,control(S18),0.1475,121,,
BB13_09,12,S18(BB13_09),0.000666667,0,,
BB13_09,12,S18(BB13_09),0.001833333,17,,
BB13_09,12,S18(BB13_09),0.002333333,23,,
BB13_09,12,S18(BB13_09),0.002333333,29,,
BB13_09,12,S18(BB13_09),0.004666667,41,,
BB13_09,12,S18(BB13_09),0.005166667,47,,
BB13_09,12,S18(BB13_09),0.007166667,53,,
BB13_09,12,S18(BB13_09),0.01,65,,
BB13_09,12,S18(BB13_09),0.011166667,71,,
BB13_09,12,S18(BB13_09),0.0115,77,,
BB13_09,12,S18(BB13_09),0.015333333,89,,
BB13_09,12,S18(BB13_09),0.016833333,95,,
BB13_09,12,S18(BB13_09),0.0355,113,,
BB13_09,12,S18(BB13_09),0.041833333,119,,
BB13_09,12,S18(BB13_09),0.052333333,125,,
BB13_09,15,S18(BB13_09),0.003833333,0,,
BB13_09,15,S18(BB13_09),0.005566667,16,,
BB13_09,15,S18(BB13_09),0.006233333,22,,
BB13_09,15,S18(BB13_09),0.007266667,28,,
BB13_09,15,S18(BB13_09),0.0124,40,,
BB13_09,15,S18(BB13_09),0.0102,46,,
BB13_09,15,S18(BB13_09),0.009633333,52,,
BB13_09,15,S18(BB13_09),0.011566667,64,,
BB13_09,15,S18(BB13_09),0.008233333,70,,
BB13_09,15,S18(BB13_09),0.009266667,76,,
BB13_09,15,S18(BB13_09),0.011333333,88,,
BB13_09,15,S18(BB13_09),0.010766667,94,,
BB13_09,15,S18(BB13_09),0.011333333,112,,
BB13_09,15,S18(BB13_09),0.0103,118,,
BB13_09,15,S18(BB13_09),0.008766667,124,,
BB13_09,18,S18(BB13_09),0.003066667,0,,
BB13_09,18,S18(BB13_09),0.002833333,15,,
BB13_09,18,S18(BB13_09),0.0024,21,,
BB13_09,18,S18(BB13_09),0.002266667,27,,
BB13_09,18,S18(BB13_09),0.008266667,39,,
BB13_09,18,S18(BB13_09),0.010566667,45,,
BB13_09,18,S18(BB13_09),0.012866667,51,,
BB13_09,18,S18(BB13_09),0.018333333,63,,
BB13_09,18,S18(BB13_09),0.020533333,69,,
BB13_09,18,S18(BB13_09),0.019566667,75,,
BB13_09,18,S18(BB13_09),0.0234,87,,
BB13_09,18,S18(BB13_09),0.0267,93,,
BB13_09,18,S18(BB13_09),0.022,111,,
BB13_09,18,S18(BB13_09),0.024416667,117,,
BB13_09,18,S18(BB13_09),0.02325,123,,
BB13_09,21,S18(BB13_09),0.005166667,0,,
BB13_09,21,S18(BB13_09),0.015833333,15,,
BB13_09,21,S18(BB13_09),0.0355,21,,
BB13_09,21,S18(BB13_09),0.056333333,27,,
BB13_09,21,S18(BB13_09),0.149833333,39,,
BB13_09,21,S18(BB13_09),0.186333333,45,,
BB13_09,21,S18(BB13_09),0.149333333,51,,
BB13_09,21,S18(BB13_09),0.177,63,,
BB13_09,21,S18(BB13_09),0.1665,69,,
BB13_09,21,S18(BB13_09),0.1545,75,,
BB13_09,21,S18(BB13_09),0.203,87,,
BB13_09,21,S18(BB13_09),0.201166667,93,,
BB13_09,21,S18(BB13_09),0.2285,111,,
BB13_09,21,S18(BB13_09),0.207,117,,
BB13_09,21,S18(BB13_09),0.188833333,123,,
BB13_09,25,S18(BB13_09),0.006033333,0,,
BB13_09,25,S18(BB13_09),0.005433333,14,,
BB13_09,25,S18(BB13_09),0.008166667,20,,
BB13_09,25,S18(BB13_09),0.011866667,26,,
BB13_09,25,S18(BB13_09),0.015766667,38,,
BB13_09,25,S18(BB13_09),0.0197,44,,
BB13_09,25,S18(BB13_09),0.021633333,50,,
BB13_09,25,S18(BB13_09),0.023,62,,
BB13_09,25,S18(BB13_09),0.027133333,68,,
BB13_09,25,S18(BB13_09),0.028333333,74,,
BB13_09,25,S18(BB13_09),0.0305,86,,
BB13_09,25,S18(BB13_09),0.0347,92,,
BB13_09,25,S18(BB13_09),0.088066667,110,,
BB13_09,25,S18(BB13_09),0.085733333,116,,
BB13_09,25,S18(BB13_09),0.139,122,,
BB13_09,28,S18(BB13_09),0.005833333,0,,
BB13_09,28,S18(BB13_09),0.01,13,,
BB13_09,28,S18(BB13_09),0.013,19,,
BB13_09,28,S18(BB13_09),0.016166667,25,,
BB13_09,28,S18(BB13_09),0.008166667,37,,
BB13_09,28,S18(BB13_09),0.027166667,43,,
BB13_09,28,S18(BB13_09),0.032666667,49,,
BB13_09,28,S18(BB13_09),0.0165,61,,
BB13_09,28,S18(BB13_09),0.015833333,67,,
BB13_09,28,S18(BB13_09),0.011166667,73,,
BB13_09,28,S18(BB13_09),0.014166667,85,,
BB13_09,28,S18(BB13_09),0.014833333,91,,
BB13_09,28,S18(BB13_09),0.019,109,,
BB13_09,28,S18(BB13_09),0.007666667,115,,
BB13_09,28,S18(BB13_09),0.017,121,,
BB13_09,12,S56(BB13_09),0.001166667,0,,
BB13_09,12,S56(BB13_09),0.002833333,17,,
BB13_09,12,S56(BB13_09),0.003333333,23,,
BB13_09,12,S56(BB13_09),0.0045,29,,
BB13_09,12,S56(BB13_09),0.0075,41,,
BB13_09,12,S56(BB13_09),0.009166667,47,,
BB13_09,12,S56(BB13_09),0.011333333,53,,
BB13_09,12,S56(BB13_09),0.013333333,65,,
BB13_09,12,S56(BB13_09),0.015,71,,
BB13_09,12,S56(BB13_09),0.015666667,77,,
BB13_09,12,S56(BB13_09),0.016833333,89,,
BB13_09,12,S56(BB13_09),0.0175,95,,
BB13_09,12,S56(BB13_09),0.021,113,,
BB13_09,12,S56(BB13_09),0.022833333,119,,
BB13_09,12,S56(BB13_09),0.027666667,125,,
BB13_09,15,S56(BB13_09),0.005083333,0,,
BB13_09,15,S56(BB13_09),0.006916667,16,,
BB13_09,15,S56(BB13_09),0.008833333,22,,
BB13_09,15,S56(BB13_09),0.009916667,28,,
BB13_09,15,S56(BB13_09),0.018,40,,
BB13_09,15,S56(BB13_09),0.013,46,,
BB13_09,15,S56(BB13_09),0.014583333,52,,
BB13_09,15,S56(BB13_09),0.015916667,64,,
BB13_09,15,S56(BB13_09),0.014583333,70,,
BB13_09,15,S56(BB13_09),0.014916667,76,,
BB13_09,15,S56(BB13_09),0.014833333,88,,
BB13_09,15,S56(BB13_09),0.014416667,94,,
BB13_09,15,S56(BB13_09),0.014333333,112,,
BB13_09,15,S56(BB13_09),0.01425,118,,
BB13_09,15,S56(BB13_09),0.013666667,124,,
BB13_09,18,S56(BB13_09),0.005166667,0,,
BB13_09,18,S56(BB13_09),0.014833333,15,,
BB13_09,18,S56(BB13_09),0.02,21,,
BB13_09,18,S56(BB13_09),0.025666667,27,,
BB13_09,18,S56(BB13_09),0.043166667,39,,
BB13_09,18,S56(BB13_09),0.047166667,45,,
BB13_09,18,S56(BB13_09),0.050166667,51,,
BB13_09,18,S56(BB13_09),0.057333333,63,,
BB13_09,18,S56(BB13_09),0.065833333,69,,
BB13_09,18,S56(BB13_09),0.065166667,75,,
BB13_09,18,S56(BB13_09),0.0695,87,,
BB13_09,18,S56(BB13_09),0.077,93,,
BB13_09,18,S56(BB13_09),0.123,111,,
BB13_09,18,S56(BB13_09),0.145166667,117,,
BB13_09,18,S56(BB13_09),0.16,123,,
BB13_09,21,S56(BB13_09),0.017,0,,
BB13_09,21,S56(BB13_09),0.017833333,15,,
BB13_09,21,S56(BB13_09),0.019166667,21,,
BB13_09,21,S56(BB13_09),0.025333333,27,,
BB13_09,21,S56(BB13_09),0.055666667,39,,
BB13_09,21,S56(BB13_09),0.113,45,,
BB13_09,21,S56(BB13_09),0.138666667,51,,
BB13_09,21,S56(BB13_09),0.208333333,63,,
BB13_09,21,S56(BB13_09),0.205,69,,
BB13_09,21,S56(BB13_09),0.221166667,75,,
BB13_09,21,S56(BB13_09),0.301666667,87,,
BB13_09,21,S56(BB13_09),0.31,93,,
BB13_09,21,S56(BB13_09),0.387833333,111,,
BB13_09,21,S56(BB13_09),0.3135,117,,
BB13_09,21,S56(BB13_09),0.2985,123,,
BB13_09,25,S56(BB13_09),0.0035,0,,
BB13_09,25,S56(BB13_09),0.005666667,14,,
BB13_09,25,S56(BB13_09),0.002,20,,
BB13_09,25,S56(BB13_09),0.003333333,26,,
BB13_09,25,S56(BB13_09),0.002166667,38,,
BB13_09,25,S56(BB13_09),0.004666667,44,,
BB13_09,25,S56(BB13_09),0.001666667,50,,
BB13_09,25,S56(BB13_09),0.003,62,,
BB13_09,25,S56(BB13_09),0.0025,68,,
BB13_09,25,S56(BB13_09),0.0025,74,,
BB13_09,25,S56(BB13_09),0.0025,86,,
BB13_09,25,S56(BB13_09),0.003166667,92,,
BB13_09,25,S56(BB13_09),0.003333333,110,,
BB13_09,25,S56(BB13_09),0.002166667,116,,
BB13_09,25,S56(BB13_09),0.003166667,122,,
BB13_09,28,S56(BB13_09),0.004166667,0,,
BB13_09,28,S56(BB13_09),0.013166667,13,,
BB13_09,28,S56(BB13_09),0.0195,19,,
BB13_09,28,S56(BB13_09),0.026833333,25,,
BB13_09,28,S56(BB13_09),0.0175,37,,
BB13_09,28,S56(BB13_09),0.027833333,43,,
BB13_09,28,S56(BB13_09),0.0455,49,,
BB13_09,28,S56(BB13_09),0.0375,61,,
BB13_09,28,S56(BB13_09),0.017833333,67,,
BB13_09,28,S56(BB13_09),0.023,73,,
BB13_09,28,S56(BB13_09),0.0265,85,,
BB13_09,28,S56(BB13_09),0.019833333,91,,
BB13_09,28,S56(BB13_09),0.020166667,109,,
BB13_09,28,S56(BB13_09),0.008333333,115,,
BB13_09,28,S56(BB13_09),0.023333333,121,,
BB13_09,12,BB19_16(BB13_09),-0.000333333,0,,
BB13_09,12,BB19_16(BB13_09),0.000333333,17,,
BB13_09,12,BB19_16(BB13_09),0.000833333,23,,
BB13_09,12,BB19_16(BB13_09),0.002166667,29,,
BB13_09,12,BB19_16(BB13_09),0.016,41,,
BB13_09,12,BB19_16(BB13_09),0.04,47,,
BB13_09,12,BB19_16(BB13_09),0.053166667,53,,
BB13_09,12,BB19_16(BB13_09),0.0605,65,,
BB13_09,12,BB19_16(BB13_09),0.053666667,71,,
BB13_09,12,BB19_16(BB13_09),0.050166667,77,,
BB13_09,12,BB19_16(BB13_09),0.062333333,89,,
BB13_09,12,BB19_16(BB13_09),0.066166667,95,,
BB13_09,12,BB19_16(BB13_09),0.102333333,113,,
BB13_09,12,BB19_16(BB13_09),0.101666667,119,,
BB13_09,12,BB19_16(BB13_09),0.11,125,,
BB13_09,15,BB19_16(BB13_09),0.003833333,0,,
BB13_09,15,BB19_16(BB13_09),0.002666667,16,,
BB13_09,15,BB19_16(BB13_09),0.002333333,22,,
BB13_09,15,BB19_16(BB13_09),0.002166667,28,,
BB13_09,15,BB19_16(BB13_09),0.00475,40,,
BB13_09,15,BB19_16(BB13_09),0.002,46,,
BB13_09,15,BB19_16(BB13_09),0.003083333,52,,
BB13_09,15,BB19_16(BB13_09),0.012416667,64,,
BB13_09,15,BB19_16(BB13_09),0.015333333,70,,
BB13_09,15,BB19_16(BB13_09),0.025916667,76,,
BB13_09,15,BB19_16(BB13_09),0.050833333,88,,
BB13_09,15,BB19_16(BB13_09),0.051166667,94,,
BB13_09,15,BB19_16(BB13_09),0.069333333,112,,
BB13_09,15,BB19_16(BB13_09),0.06575,118,,
BB13_09,15,BB19_16(BB13_09),0.069416667,124,,
BB13_09,18,BB19_16(BB13_09),-0.004083333,0,,
BB13_09,18,BB19_16(BB13_09),-0.002916667,15,,
BB13_09,18,BB19_16(BB13_09),-0.0035,21,,
BB13_09,18,BB19_16(BB13_09),-0.002583333,27,,
BB13_09,18,BB19_16(BB13_09),0.002166667,39,,
BB13_09,18,BB19_16(BB13_09),0.007916667,45,,
BB13_09,18,BB19_16(BB13_09),0.021916667,51,,
BB13_09,18,BB19_16(BB13_09),0.042583333,63,,
BB13_09,18,BB19_16(BB13_09),0.043333333,69,,
BB13_09,18,BB19_16(BB13_09),0.030416667,75,,
BB13_09,18,BB19_16(BB13_09),0.04425,87,,
BB13_09,18,BB19_16(BB13_09),0.0425,93,,
BB13_09,18,BB19_16(BB13_09),0.0535,111,,
BB13_09,18,BB19_16(BB13_09),0.051916667,117,,
BB13_09,18,BB19_16(BB13_09),0.04725,123,,
BB13_09,21,BB19_16(BB13_09),0.003,0,,
BB13_09,21,BB19_16(BB13_09),0.011166667,15,,
BB13_09,21,BB19_16(BB13_09),0.02,21,,
BB13_09,21,BB19_16(BB13_09),0.040833333,27,,
BB13_09,21,BB19_16(BB13_09),0.051833333,39,,
BB13_09,21,BB19_16(BB13_09),0.058166667,45,,
BB13_09,21,BB19_16(BB13_09),0.081166667,51,,
BB13_09,21,BB19_16(BB13_09),0.105333333,63,,
BB13_09,21,BB19_16(BB13_09),0.108166667,69,,
BB13_09,21,BB19_16(BB13_09),0.1065,75,,
BB13_09,21,BB19_16(BB13_09),0.113,87,,
BB13_09,21,BB19_16(BB13_09),0.104,93,,
BB13_09,21,BB19_16(BB13_09),0.0965,111,,
BB13_09,21,BB19_16(BB13_09),0.098833333,117,,
BB13_09,21,BB19_16(BB13_09),0.105666667,123,,
BB13_09,25,BB19_16(BB13_09),0.004833333,0,,
BB13_09,25,BB19_16(BB13_09),0.010333333,14,,
BB13_09,25,BB19_16(BB13_09),0.006666667,20,,
BB13_09,25,BB19_16(BB13_09),0.008666667,26,,
BB13_09,25,BB19_16(BB13_09),0.008166667,38,,
BB13_09,25,BB19_16(BB13_09),0.01,44,,
BB13_09,25,BB19_16(BB13_09),0.008333333,50,,
BB13_09,25,BB19_16(BB13_09),0.009833333,62,,
BB13_09,25,BB19_16(BB13_09),0.0095,68,,
BB13_09,25,BB19_16(BB13_09),0.010166667,74,,
BB13_09,25,BB19_16(BB13_09),0.01,86,,
BB13_09,25,BB19_16(BB13_09),0.010666667,92,,
BB13_09,25,BB19_16(BB13_09),0.010833333,110,,
BB13_09,25,BB19_16(BB13_09),0.0105,116,,
BB13_09,25,BB19_16(BB13_09),0.011,122,,
BB13_09,28,BB19_16(BB13_09),0.0045,0,,
BB13_09,28,BB19_16(BB13_09),0.018166667,13,,
BB13_09,28,BB19_16(BB13_09),0.017,19,,
